FIPS,Province_State,Combined_Key,Lat,Long_,Population,METRO,pop500,CASTHMA,HIGHCHOL,DIABETES,OBESITY,CANCER,STROKE,MHLTH,CSMOKING,CHOLSCREEN,ACCESS2,CHD,CHECKUP,KIDNEY,BINGE,LPA,ARTHRITIS,BPMED,PHLTH,BPHIGH,COPD,nhosp,nhosp999,totalbeds,estbeds,popage65_older%2018,popblack%2018,pophispanic%2018
51510,Virginia,"Alexandria, Virginia, US",38.814003,-77.08183073,159428,Alexandria,139966,8.9,28.2,7.5,27.2,4.9,2.0,10.3,13.0,80.7,12.2,3.8,69.0,2.2,19.5,20.5,18.9,68.8,8.5,25.9,4.3,1.0,0.0,318.0,318.0,12.2,22.8,16.7
51510,Virginia,"Alexandria, Virginia, US",38.814003,-77.08183073,159428,Alexandria,139966,8.9,28.2,7.5,27.2,4.9,2.0,10.3,13.0,80.7,12.2,3.8,69.0,2.2,19.5,20.5,18.9,68.8,8.5,25.9,4.3,1.0,0.0,318.0,318.0,12.2,22.8,16.7
49011,Utah,"Davis, Utah, US",40.99001837,-112.1139997,355481,Layton,67311,9.0,29.6,7.6,26.9,5.3,2.1,12.2,11.0,71.9,13.8,4.1,61.2,2.4,11.4,19.7,21.1,66.6,10.2,24.2,4.0,2.0,0.0,319.0,319.0,10.1,1.5,9.9
49011,Utah,"Davis, Utah, US",40.99001837,-112.1139997,355481,Layton,67311,9.0,29.6,7.6,26.9,5.3,2.1,12.2,11.0,71.9,13.8,4.1,61.2,2.4,11.4,19.7,21.1,66.6,10.2,24.2,4.0,2.0,0.0,319.0,319.0,10.1,1.5,9.9
51740,Virginia,"Portsmouth, Virginia, US",36.85914825,-76.35971629,94398,Portsmouth,95535,10.7,33.8,11.4,39.6,6.3,3.4,13.7,20.8,79.7,15.8,6.1,75.6,3.1,15.6,29.6,26.1,74.4,13.0,35.4,7.5,2.0,1.0,346.0,542.0,14.7,50.0,4.7
51740,Virginia,"Portsmouth, Virginia, US",36.85914825,-76.35971629,94398,Portsmouth,95535,10.7,33.8,11.4,39.6,6.3,3.4,13.7,20.8,79.7,15.8,6.1,75.6,3.1,15.6,29.6,26.1,74.4,13.0,35.4,7.5,2.0,1.0,346.0,542.0,14.7,50.0,4.7
51650,Virginia,"Hampton, Virginia, US",37.03513786,-76.35879121,134510,Hampton,137436,10.8,33.6,12.6,37.6,6.3,3.3,13.6,21.1,80.7,14.8,5.7,75.3,3.0,16.4,28.3,27.1,76.2,11.9,34.0,6.9,2.0,0.0,685.0,685.0,15.4,50.5,6.0
51650,Virginia,"Hampton, Virginia, US",37.03513786,-76.35879121,134510,Hampton,137436,10.8,33.6,12.6,37.6,6.3,3.3,13.6,21.1,80.7,14.8,5.7,75.3,3.0,16.4,28.3,27.1,76.2,11.9,34.0,6.9,2.0,0.0,685.0,685.0,15.4,50.5,6.0
49035,Utah,"Salt Lake, Utah, US",40.66616532,-111.9216011,1160437,"Salt Lake City, Sandy, West Valley City, West Jordan",507093,9.8,21.7,6.5,22.5,7.4,1.6,14.7,4.8,61.4,32.4,3.0,61.9,2.2,12.6,17.9,12.7,65.1,11.4,17.8,6.1,15.0,4.0,2272.0,2801.0,10.9,2.0,18.6
49035,Utah,"Salt Lake, Utah, US",40.66616532,-111.92160109999999,1160437,"Salt Lake City, Sandy, West Valley City, West Jordan",507093,9.8,21.7,6.5,22.5,7.4,1.6,14.7,4.8,61.4,32.4,3.0,61.9,2.2,12.6,17.9,12.7,65.1,11.4,17.8,6.1,15.0,4.0,2272.0,2801.0,10.9,2.0,18.6
51550,Virginia,"Chesapeake, Virginia, US",36.67670048,-76.30545744,244835,Chesapeake,222209,9.8,32.9,10.2,35.3,6.1,2.7,12.4,16.6,82.2,11.9,4.8,74.8,2.7,17.2,25.7,25.0,75.4,11.1,32.5,6.0,1.0,0.0,310.0,310.0,13.2,30.0,6.5
51550,Virginia,"Chesapeake, Virginia, US",36.67670048,-76.30545744,244835,Chesapeake,222209,9.8,32.9,10.2,35.3,6.1,2.7,12.4,16.6,82.2,11.9,4.8,74.8,2.7,17.2,25.7,25.0,75.4,11.1,32.5,6.0,1.0,0.0,310.0,310.0,13.2,30.0,6.5
51680,Virginia,"Lynchburg, Virginia, US",37.40021399,-79.19888138,82168,"Lynchburg, Roanoke",269632,10.4,34.5,11.7,36.3,6.6,3.7,15.1,22.7,78.1,16.5,6.5,72.9,3.3,16.1,32.9,27.1,76.4,14.3,36.2,8.2,2.0,0.0,702.0,702.0,14.5,28.4,4.4
51680,Virginia,"Lynchburg, Virginia, US",37.40021399,-79.19888138,82168,"Lynchburg, Roanoke",269632,10.4,34.5,11.7,36.3,6.6,3.7,15.1,22.7,78.1,16.5,6.5,72.9,3.3,16.1,32.9,27.1,76.4,14.3,36.2,8.2,2.0,0.0,702.0,702.0,14.5,28.4,4.4
51700,Virginia,"Newport News, Virginia, US",37.08166899,-76.51754109,179225,Newport News,180719,10.2,31.4,10.8,34.0,5.6,2.9,14.1,20.6,78.8,16.1,5.4,72.9,2.8,18.2,26.8,24.5,73.5,11.6,32.8,6.5,3.0,0.0,717.0,717.0,13.1,42.2,9.2
51700,Virginia,"Newport News, Virginia, US",37.08166899,-76.51754109,179225,Newport News,180719,10.2,31.4,10.8,34.0,5.6,2.9,14.1,20.6,78.8,16.1,5.4,72.9,2.8,18.2,26.8,24.5,73.5,11.6,32.8,6.5,3.0,0.0,717.0,717.0,13.1,42.2,9.2
50007,Vermont,"Chittenden, Vermont, US",44.46322849,-73.08359212,163774,Burlington,42417,11.5,22.8,5.9,24.4,4.1,2.1,15.6,14.0,65.8,9.3,4.0,59.9,2.2,20.3,18.8,17.1,60.0,9.6,20.7,4.6,1.0,0.0,562.0,562.0,15.9,2.2,2.4
50007,Vermont,"Chittenden, Vermont, US",44.46322849,-73.08359212,163774,Burlington,42417,11.5,22.8,5.9,24.4,4.1,2.1,15.6,14.0,65.8,9.3,4.0,59.9,2.2,20.3,18.8,17.1,60.0,9.6,20.7,4.6,1.0,0.0,562.0,562.0,15.9,2.2,2.4
49057,Utah,"Weber,Utah,US",41.27116049,-111.9145117,260213,Ogden,82825,10.1,29.0,8.6,33.9,5.1,2.8,16.2,15.0,65.4,22.9,5.3,59.6,3.0,11.7,27.1,22.9,66.5,13.8,28.5,5.5,2.0,0.0,477.0,477.0,11.5,1.2,18.7
49057,Utah,"Weber,Utah,US",41.27116049,-111.9145117,260213,Ogden,82825,10.1,29.0,8.6,33.9,5.1,2.8,16.2,15.0,65.4,22.9,5.3,59.6,3.0,11.7,27.1,22.9,66.5,13.8,28.5,5.5,2.0,0.0,477.0,477.0,11.5,1.2,18.7
51760,Virginia,"Richmond City, Virginia, US",37.53255773,-77.47966921,230436,Richmond,204214,10.9,31.5,12.3,34.2,5.3,3.7,15.4,19.3,76.4,15.8,6.1,73.1,3.4,17.7,26.7,23.1,75.9,12.4,36.1,7.0,5.0,1.0,1576.0,1772.0,13.2,46.6,7.1
51760,Virginia,"Richmond City, Virginia, US",37.53255773,-77.47966921,230436,Richmond,204214,10.9,31.5,12.3,34.2,5.3,3.7,15.4,19.3,76.4,15.8,6.1,73.1,3.4,17.7,26.7,23.1,75.9,12.4,36.1,7.0,5.0,1.0,1576.0,1772.0,13.2,46.6,7.1
49053,Utah,"Washington,Utah,US",37.28003525,-113.504698,177556,St. George,72897,9.1,33.6,8.4,25.1,7.3,3.2,12.1,10.2,71.4,14.5,6.4,61.6,3.1,10.0,23.8,23.1,72.8,12.2,27.0,5.6,2.0,1.0,261.0,393.0,21.7,0.7,10.6
49053,Utah,"Washington,Utah,US",37.28003525,-113.504698,177556,St. George,72897,9.1,33.6,8.4,25.1,7.3,3.2,12.1,10.2,71.4,14.5,6.4,61.6,3.1,10.0,23.8,23.1,72.8,12.2,27.0,5.6,2.0,1.0,261.0,393.0,21.7,0.7,10.6
53033,Washington,"King, Washington, US",47.49137892,-121.8346131,2252782,"Seattle, Renton, Bellevue, Federal Way, Kent, Auburn",1066428,11.4,20.5,3.7,15.5,4.2,1.6,8.1,6.7,72.2,15.9,2.5,58.8,2.8,9.4,24.8,11.0,52.0,6.2,14.1,5.6,23.0,5.0,4857.0,5682.0,13.2,6.7,9.8
53033,Washington,"King, Washington, US",47.49137892,-121.8346131,2252782,"Seattle, Renton, Bellevue, Federal Way, Kent, Auburn",1066428,11.4,20.5,3.7,15.5,4.2,1.6,8.1,6.7,72.2,15.9,2.5,58.8,2.8,9.4,24.8,11.0,52.0,6.2,14.1,5.6,23.0,5.0,4857.0,5682.0,13.2,6.7,9.8
51770,Virginia,"Roanoke City, Virginia, US",37.27791025,-79.96189766,99143,Roanoke,97032,10.1,35.3,12.0,34.6,6.4,4.0,15.2,23.2,78.0,16.3,7.0,71.4,3.5,16.1,33.7,29.0,74.8,14.3,38.4,8.6,2.0,0.0,934.0,934.0,16.9,29.4,6.5
51770,Virginia,"Roanoke City, Virginia, US",37.27791025,-79.96189766,99143,Roanoke,97032,10.1,35.3,12.0,34.6,6.4,4.0,15.2,23.2,78.0,16.3,7.0,71.4,3.5,16.1,33.7,29.0,74.8,14.3,38.4,8.6,2.0,0.0,934.0,934.0,16.9,29.4,6.5
53061,Washington,"Snohomish, Washington, US",48.04615983,-121.7170703,822083,Everett,103019,10.4,30.3,8.8,31.0,5.9,2.8,14.1,17.7,75.4,13.0,5.1,60.1,2.2,17.9,22.4,22.0,64.8,13.4,30.3,6.0,5.0,1.0,671.0,836.0,13.5,3.3,10.4
53061,Washington,"Snohomish, Washington, US",48.04615983,-121.7170703,822083,Everett,103019,10.4,30.3,8.8,31.0,5.9,2.8,14.1,17.7,75.4,13.0,5.1,60.1,2.2,17.9,22.4,22.0,64.8,13.4,30.3,6.0,5.0,1.0,671.0,836.0,13.5,3.3,10.4
51810,Virginia,"Virginia Beach, Virginia, US",36.73285734,-76.04566934,449974,Virginia Beach,437994,9.1,31.5,8.8,28.3,5.4,2.4,12.1,17.8,80.4,12.3,4.6,71.6,2.5,19.6,23.2,21.0,71.8,9.9,26.9,5.5,3.0,0.0,600.0,600.0,14.2,19.3,8.3
51810,Virginia,"Virginia Beach, Virginia, US",36.73285734,-76.04566934,449974,Virginia Beach,437994,9.1,31.5,8.8,28.3,5.4,2.4,12.1,17.8,80.4,12.3,4.6,71.6,2.5,19.6,23.2,21.0,71.8,9.9,26.9,5.5,3.0,0.0,600.0,600.0,14.2,19.3,8.3
53073,Washington,"Whatcom, Washington, US",48.82227976,-121.7490018,229247,Bellingham,80885,10.5,30.1,7.9,28.7,6.1,2.6,14.1,15.0,73.9,9.9,4.9,63.2,2.7,20.4,17.6,21.8,70.5,11.5,26.1,5.5,2.0,1.0,253.0,418.0,17.4,1.0,9.5
53073,Washington,"Whatcom, Washington, US",48.82227976,-121.74900179999999,229247,Bellingham,80885,10.5,30.1,7.9,28.7,6.1,2.6,14.1,15.0,73.9,9.9,4.9,63.2,2.7,20.4,17.6,21.8,70.5,11.5,26.1,5.5,2.0,1.0,253.0,418.0,17.4,1.0,9.5
51800,Virginia,"Suffolk, Virginia, US",36.70155394,-76.63603554,92108,Suffolk,84585,10.0,34.6,10.7,33.4,6.1,3.1,12.7,19.1,81.2,13.2,6.0,75.1,2.8,16.6,27.6,27.1,76.0,11.5,34.3,6.6,3.0,2.0,150.0,543.0,14.4,40.9,4.7
51800,Virginia,"Suffolk, Virginia, US",36.70155394,-76.63603554,92108,Suffolk,84585,10.0,34.6,10.7,33.4,6.1,3.1,12.7,19.1,81.2,13.2,6.0,75.1,2.8,16.6,27.6,27.1,76.0,11.5,34.3,6.6,3.0,2.0,150.0,543.0,14.4,40.9,4.7
53005,Washington,"Benton, Washington, US",46.23946995,-119.5120834,204390,Kennewick,73917,10.5,33.2,8.8,32.6,6.1,3.0,14.6,17.4,75.6,13.1,5.6,61.1,3.0,17.1,22.0,23.6,67.4,13.9,29.1,6.7,3.0,0.0,415.0,415.0,14.9,1.8,22.3
53005,Washington,"Benton, Washington, US",46.23946995,-119.51208340000001,204390,Kennewick,73917,10.5,33.2,8.8,32.6,6.1,3.0,14.6,17.4,75.6,13.1,5.6,61.1,3.0,17.1,22.0,23.6,67.4,13.9,29.1,6.7,3.0,0.0,415.0,415.0,14.9,1.8,22.3
55139,Wisconsin,"Winnebago, Wisconsin, US",44.06886922,-88.64477096,171907,Appleton,1490,9.9,31.5,8.1,29.7,7.5,3.4,12.9,17.0,75.4,13.6,6.5,71.2,3.3,21.7,25.9,24.8,74.9,11.7,28.7,5.7,4.0,0.0,465.0,465.0,16.4,2.2,4.2
55139,Wisconsin,"Winnebago, Wisconsin, US",44.06886922,-88.64477096,171907,Appleton,1490,9.9,31.5,8.1,29.7,7.5,3.4,12.9,17.0,75.4,13.6,6.5,71.2,3.3,21.7,25.9,24.8,74.9,11.7,28.7,5.7,4.0,0.0,465.0,465.0,16.4,2.2,4.2
55101,Wisconsin,"Racine, Wisconsin, US",42.74753117,-88.05941254,196311,Racine,78860,10.5,33.2,9.3,39.3,5.9,3.3,14.3,20.8,77.8,14.5,5.5,69.0,3.1,23.8,26.1,24.0,69.7,13.1,31.5,6.0,3.0,0.0,676.0,676.0,16.5,11.9,13.4
55101,Wisconsin,"Racine, Wisconsin, US",42.74753117,-88.05941254,196311,Racine,78860,10.5,33.2,9.3,39.3,5.9,3.3,14.3,20.8,77.8,14.5,5.5,69.0,3.1,23.8,26.1,24.0,69.7,13.1,31.5,6.0,3.0,0.0,676.0,676.0,16.5,11.9,13.4
55133,Wisconsin,"Waukesha, Wisconsin, US",43.01833055,-88.30431188,404198,Waukesha,70718,9.3,31.0,7.1,30.0,6.0,2.4,11.6,16.3,79.8,9.1,4.7,68.5,2.5,24.2,20.0,22.9,71.3,9.9,26.7,4.7,5.0,0.0,1085.0,1085.0,18.6,1.7,4.8
55133,Wisconsin,"Waukesha, Wisconsin, US",43.01833055,-88.30431188,404198,Waukesha,70718,9.3,31.0,7.1,30.0,6.0,2.4,11.6,16.3,79.8,9.1,4.7,68.5,2.5,24.2,20.0,22.9,71.3,9.9,26.7,4.7,5.0,0.0,1085.0,1085.0,18.6,1.7,4.8
56021,Wyoming,"Laramie, Wyoming, US",41.3070252,-104.6887497,99500,Cheyenne,59466,9.5,31.6,8.9,28.9,6.4,2.8,11.8,18.7,75.0,16.1,5.8,64.7,2.8,16.5,25.0,24.2,71.7,10.7,31.1,6.0,2.0,1.0,206.0,296.0,16.3,2.0,14.8
56021,Wyoming,"Laramie, Wyoming, US",41.30702520000001,-104.6887497,99500,Cheyenne,59466,9.5,31.6,8.9,28.9,6.4,2.8,11.8,18.7,75.0,16.1,5.8,64.7,2.8,16.5,25.0,24.2,71.7,10.7,31.1,6.0,2.0,1.0,206.0,296.0,16.3,2.0,14.8
42069,Pennsylvania,"Lackawanna, Pennsylvania, US",41.43564672,-75.60379201,209674,Scranton,76089,10.5,35.7,11.7,35.3,7.4,3.9,16.3,25.3,76.0,11.4,8.0,70.7,3.4,19.0,29.7,31.2,76.7,15.6,34.1,9.0,4.0,0.0,737.0,737.0,19.9,2.1,8.1
42069,Pennsylvania,"Lackawanna, Pennsylvania, US",41.43564672,-75.60379201,209674,Scranton,76089,10.5,35.7,11.7,35.3,7.4,3.9,16.3,25.3,76.0,11.4,8.0,70.7,3.4,19.0,29.7,31.2,76.7,15.6,34.1,9.0,4.0,0.0,737.0,737.0,19.9,2.1,8.1
44003,Rhode Island,"Kent, Rhode Island, US",41.67106337,-71.57641596,164292,Warwick,82672,11.5,31.9,9.0,31.1,7.8,2.9,14.5,17.2,85.8,7.9,6.4,80.8,2.8,18.0,26.4,32.2,76.8,12.5,34.1,7.2,1.0,0.0,359.0,359.0,18.9,2.0,5.3
44003,Rhode Island,"Kent, Rhode Island, US",41.67106337,-71.57641596,164292,Warwick,82672,11.5,31.9,9.0,31.1,7.8,2.9,14.5,17.2,85.8,7.9,6.4,80.8,2.8,18.0,26.4,32.2,76.8,12.5,34.1,7.2,1.0,0.0,359.0,359.0,18.9,2.0,5.3
45079,South Carolina,"Richland, South Carolina, US",34.01791263,-80.90267209,415759,Columbia,128713,14.4,30.3,1.7,21.5,8.3,5.3,14.5,12.5,77.3,16.8,9.2,73.7,5.1,19.6,39.3,4.4,79.8,23.7,30.4,2.7,11.0,2.0,1799.0,2151.0,12.8,46.4,5.2
45079,South Carolina,"Richland, South Carolina, US",34.01791263,-80.90267209,415759,Columbia,128713,14.4,30.3,1.7,21.5,8.3,5.3,14.5,12.5,77.3,16.8,9.2,73.7,5.1,19.6,39.3,4.4,79.8,23.7,30.4,2.7,11.0,2.0,1799.0,2151.0,12.8,46.4,5.2
46103,South Dakota,"Pennington, South Dakota, US",44.0025835,-102.8240777,113775,Rapid City,67956,8.8,29.1,9.4,34.1,7.2,3.0,11.1,19.6,75.4,11.4,6.2,65.9,2.9,17.6,23.5,22.6,75.4,11.4,33.0,5.5,3.0,0.0,452.0,452.0,18.3,1.4,5.2
46103,South Dakota,"Pennington, South Dakota, US",44.0025835,-102.8240777,113775,Rapid City,67956,8.8,29.1,9.4,34.1,7.2,3.0,11.1,19.6,75.4,11.4,6.2,65.9,2.9,17.6,23.5,22.6,75.4,11.4,33.0,5.5,3.0,0.0,452.0,452.0,18.3,1.4,5.2
47093,Tennessee,"Knox, Tennessee, US",35.99508821,-83.94635435,470313,Knoxville,178874,8.6,10.8,4.1,33.5,7.9,0.6,22.0,15.1,84.0,12.4,1.2,59.4,3.9,9.0,22.6,28.9,82.1,21.6,52.8,6.2,7.0,1.0,1902.0,2085.0,15.7,8.8,4.4
47093,Tennessee,"Knox, Tennessee, US",35.99508821,-83.94635435,470313,Knoxville,178874,8.6,10.8,4.1,33.5,7.9,0.6,22.0,15.1,84.0,12.4,1.2,59.4,3.9,9.0,22.6,28.9,82.1,21.6,52.8,6.2,7.0,1.0,1902.0,2085.0,15.7,8.8,4.4
48245,Texas,"Jefferson, Texas, US",29.8832777,-94.16434171,251565,Beaumont,118296,9.7,33.9,12.0,36.9,6.3,3.4,14.2,19.1,80.5,23.4,6.2,70.8,3.1,17.3,35.0,24.0,75.3,13.2,37.7,6.3,6.0,0.0,1353.0,1353.0,14.3,33.2,21.5
48245,Texas,"Jefferson, Texas, US",29.8832777,-94.16434171,251565,Beaumont,118296,9.7,33.9,12.0,36.9,6.3,3.4,14.2,19.1,80.5,23.4,6.2,70.8,3.1,17.3,35.0,24.0,75.3,13.2,37.7,6.3,6.0,0.0,1353.0,1353.0,14.3,33.2,21.5
01101,Alabama,"Montgomery, Alabama, US",32.2206831,-86.20969272,226486,Montgomery,205764,11.5,34.8,12.3,38.3,5.8,3.9,16.3,21.1,80.5,18.7,6.7,75.0,3.3,13.6,34.1,29.4,77.1,15.5,39.6,8.5,5.0,2.0,948.0,1289.0,15.2,58.6,3.5
01101,Alabama,"Montgomery, Alabama, US",32.2206831,-86.20969272,226486,Montgomery,205764,11.5,34.8,12.3,38.3,5.8,3.9,16.3,21.1,80.5,18.7,6.7,75.0,3.3,13.6,34.1,29.4,77.1,15.5,39.6,8.5,5.0,2.0,948.0,1289.0,15.2,58.6,3.5
01083,Alabama,"Limestone, Alabama, US",34.81185586,-86.98310072,98915,Huntsville,1521,10.3,29.8,8.9,31.9,5.0,2.4,13.2,16.3,80.8,13.6,4.1,69.8,2.3,16.5,25.7,22.7,71.3,10.9,33.3,5.3,1.0,0.0,71.0,71.0,15.7,14.0,6.1
01083,Alabama,"Limestone, Alabama, US",34.81185586,-86.98310072,98915,Huntsville,1521,10.3,29.8,8.9,31.9,5.0,2.4,13.2,16.3,80.8,13.6,4.1,69.8,2.3,16.5,25.7,22.7,71.3,10.9,33.3,5.3,1.0,0.0,71.0,71.0,15.7,14.0,6.1
04025,Arizona,"Yavapai, Arizona, US",34.59933926,-112.5538588,235099,Peoria,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,316.0,316.0,31.7,0.8,14.7
04025,Arizona,"Yavapai, Arizona, US",34.59933926,-112.5538588,235099,Peoria,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,316.0,316.0,31.7,0.8,14.7
04019,Arizona,"Pima, Arizona, US",32.0971334,-111.7890033,1047279,Tucson,520116,12.0,33.7,14.6,23.8,4.1,2.4,10.3,22.7,85.8,34.2,6.7,74.3,4.6,17.6,35.3,9.9,77.2,18.0,38.2,7.3,12.0,5.0,2160.0,3083.0,19.8,3.7,37.6
04019,Arizona,"Pima, Arizona, US",32.0971334,-111.7890033,1047279,Tucson,520116,12.0,33.7,14.6,23.8,4.1,2.4,10.3,22.7,85.8,34.2,6.7,74.3,4.6,17.6,35.3,9.9,77.2,18.0,38.2,7.3,12.0,5.0,2160.0,3083.0,19.8,3.7,37.6
06087,California,"Santa Cruz, California, US",37.05580291,-122.0066524,273213,Buena Park,161060,7.95,32.25,10.5,20.85,5.25,2.6500000000000004,11.9,12.850000000000001,79.85,14.4,4.800000000000001,66.75,2.8499999999999996,17.65,21.5,16.45,59.75,11.25,27.65,4.65,4.0,0.0,416.0,416.0,16.5,1.0,34.1
06087,California,"Santa Cruz, California, US",37.05580291,-122.0066524,273213,Buena Park,161060,7.95,32.25,10.5,20.85,5.25,2.6500000000000004,11.9,12.850000000000001,79.85,14.4,4.800000000000001,66.75,2.8499999999999996,17.65,21.5,16.45,59.75,11.25,27.65,4.65,4.0,0.0,416.0,416.0,16.5,1.0,34.1
06007,California,"Butte, California, US",39.66727762,-121.6005252,219186,Chico,86187,9.9,28.7,7.7,25.4,5.8,2.5,13.1,14.7,76.7,9.6,4.9,64.5,2.6,20.3,19.7,18.9,66.2,11.1,24.6,5.0,5.0,0.0,536.0,536.0,18.5,1.7,16.7
06007,California,"Butte, California, US",39.66727762,-121.6005252,219186,Chico,86187,9.9,28.7,7.7,25.4,5.8,2.5,13.1,14.7,76.7,9.6,4.9,64.5,2.6,20.3,19.7,18.9,66.2,11.1,24.6,5.0,5.0,0.0,536.0,536.0,18.5,1.7,16.7
06115,California,"Yuba, California, US",39.26255932,-121.3535644,78668,Carson,183428,8.75,31.049999999999997,11.25,23.35,5.15,2.9,11.149999999999999,12.25,82.65,15.15,4.75,70.1,3.05,15.850000000000001,21.55,17.35,62.2,11.15,28.15,4.35,2.0,1.0,173.0,390.0,12.0,2.7,28.7
06115,California,"Yuba, California, US",39.26255932,-121.35356440000001,78668,Carson,183428,8.75,31.049999999999997,11.25,23.35,5.15,2.9,11.149999999999999,12.25,82.65,15.15,4.75,70.1,3.05,15.850000000000001,21.55,17.35,62.2,11.15,28.15,4.35,2.0,1.0,173.0,390.0,12.0,2.7,28.7
06061,California,"Placer, California, US",39.06167234,-120.7240569,398329,Roseville,118788,9.1,29.9,7.2,21.0,5.4,2.1,11.2,12.6,80.8,7.9,4.0,63.0,2.4,20.2,15.7,19.0,64.2,9.9,25.1,4.6,3.0,0.0,732.0,732.0,19.5,1.7,14.3
06061,California,"Placer, California, US",39.06167234,-120.72405690000001,398329,Roseville,118788,9.1,29.9,7.2,21.0,5.4,2.1,11.2,12.6,80.8,7.9,4.0,63.0,2.4,20.2,15.7,19.0,64.2,9.9,25.1,4.6,3.0,0.0,732.0,732.0,19.5,1.7,14.3
06047,California,"Merced, California, US",37.18922369,-120.7209035,277680,Merced,78958,9.7,32.3,13.2,29.6,4.6,3.4,15.3,17.2,74.8,20.2,6.1,63.1,3.5,17.0,26.7,19.7,65.2,15.2,30.6,6.7,2.0,0.0,230.0,230.0,11.2,3.3,60.2
06047,California,"Merced, California, US",37.18922369,-120.72090349999999,277680,Merced,78958,9.7,32.3,13.2,29.6,4.6,3.4,15.3,17.2,74.8,20.2,6.1,63.1,3.5,17.0,26.7,19.7,65.2,15.2,30.6,6.7,2.0,0.0,230.0,230.0,11.2,3.3,60.2
06075,California,"San Francisco, California, US",37.75215114,-122.4385672,881549,San Francisco,805235,7.6,29.5,8.4,16.8,5.2,2.2,9.6,10.6,80.9,8.2,4.1,67.5,2.5,19.9,16.2,16.1,68.9,8.8,25.3,3.6,15.0,1.0,4310.0,4527.0,15.6,5.2,15.2
06075,California,"San Francisco, California, US",37.75215114,-122.43856720000001,881549,San Francisco,805235,7.6,29.5,8.4,16.8,5.2,2.2,9.6,10.6,80.9,8.2,4.1,67.5,2.5,19.9,16.2,16.1,68.9,8.8,25.3,3.6,15.0,1.0,4310.0,4527.0,15.6,5.2,15.2
08013,Colorado,"Boulder, Colorado, US",40.09313619,-105.3546767,326196,"Boulder, Longmont",183625,8.9,27.8,5.6,16.2,5.6,2.0,11.3,13.0,78.8,10.4,3.7,59.1,2.2,18.2,13.4,18.2,64.6,8.8,20.6,3.8,5.0,1.0,628.0,777.0,14.1,1.0,13.9
08013,Colorado,"Boulder, Colorado, US",40.09313619,-105.3546767,326196,"Boulder, Longmont",183625,8.9,27.8,5.6,16.2,5.6,2.0,11.3,13.0,78.8,10.4,3.7,59.1,2.2,18.2,13.4,18.2,64.6,8.8,20.6,3.8,5.0,1.0,628.0,777.0,14.1,1.0,13.9
08041,Colorado,"El Paso, Colorado, US",38.83240149,-104.5251411,720403,Colorado Springs,416427,9.9,12.1,9.5,19.3,3.6,3.9,17.1,16.1,77.2,10.9,2.8,57.5,1.7,13.1,14.8,29.5,60.7,7.6,17.8,5.0,6.0,1.0,1215.0,1364.0,12.8,6.4,17.5
08041,Colorado,"El Paso, Colorado, US",38.83240149,-104.5251411,720403,Colorado Springs,416427,9.9,12.1,9.5,19.3,3.6,3.9,17.1,16.1,77.2,10.9,2.8,57.5,1.7,13.1,14.8,29.5,60.7,7.6,17.8,5.0,6.0,1.0,1215.0,1364.0,12.8,6.4,17.5
08035,Colorado,"Douglas, Colorado, US",39.33133796,-104.930001,351154,Aurora,117,9.2,31.0,5.6,21.1,6.1,1.9,10.2,13.7,84.2,7.5,3.5,61.2,2.1,19.5,13.8,20.3,65.0,8.7,22.6,4.0,4.0,2.0,354.0,653.0,11.6,1.5,9.0
08035,Colorado,"Douglas, Colorado, US",39.33133796,-104.930001,351154,Aurora,117,9.2,31.0,5.6,21.1,6.1,1.9,10.2,13.7,84.2,7.5,3.5,61.2,2.1,19.5,13.8,20.3,65.0,8.7,22.6,4.0,4.0,2.0,354.0,653.0,11.6,1.5,9.0
06107,California,"Tulare, California, US",36.22026558,-118.8020203,466195,Visalia,124442,9.3,31.6,9.6,27.6,6.1,2.9,13.6,14.3,78.6,13.4,5.3,63.8,3.0,19.2,22.6,18.8,67.7,12.7,28.2,5.9,7.0,0.0,2086.0,2086.0,11.3,1.9,65.2
06107,California,"Tulare, California, US",36.22026558,-118.8020203,466195,Visalia,124442,9.3,31.6,9.6,27.6,6.1,2.9,13.6,14.3,78.6,13.4,5.3,63.8,3.0,19.2,22.6,18.8,67.7,12.7,28.2,5.9,7.0,0.0,2086.0,2086.0,11.3,1.9,65.2
08001,Colorado,"Adams, Colorado, US",39.87432092,-104.3362578,517421,"Arvada, Aurora, Thornton, Westminster",225188,11.4,26.2,9.8,35.3,7.6,3.4,17.1,23.9,70.8,27.9,6.0,57.1,3.4,21.7,37.1,19.9,70.5,8.4,22.4,6.9,5.0,1.0,201.0,350.0,10.4,3.3,40.4
08001,Colorado,"Adams, Colorado, US",39.87432092,-104.3362578,517421,"Arvada, Aurora, Thornton, Westminster",225188,11.4,26.2,9.8,35.3,7.6,3.4,17.1,23.9,70.8,27.9,6.0,57.1,3.4,21.7,37.1,19.9,70.5,8.4,22.4,6.9,5.0,1.0,201.0,350.0,10.4,3.3,40.4
